date,source,production_m3,service_hours,country,production_m3_per_hour
2022-08-24,Mohokare River,23007,20.12684832,Lesotho,1143.099985
2022-08-25,Metolong Dam,23355,23.96608899,Lesotho,974.5019308
2022-08-26,Mohokare River,19358,17.37929223,Lesotho,1113.854335
2022-08-27,Mohokare River,25521,22.88823338,Lesotho,1115.027078
2022-08-28,Metolong Dam,21392,23.54039204,Lesotho,908.7359276
2022-08-29,Mohokare River,20914,21.00697639,Lesotho,995.5740234
2022-08-30,Metolong Dam,18958,20.91337257,Lesotho,906.5013274
2022-08-31,Metolong Dam,21441,20.11794023,Lesotho,1065.76517
2022-09-01,Metolong Dam,25867,22.09105188,Lesotho,1170.926588
2022-09-02,Mohokare River,21529,20.22198745,Lesotho,1064.633239
2022-09-03,Metolong Dam,19152,21.40362662,Lesotho,894.8016304
2022-09-04,Metolong Dam,21495,22.63948414,Lesotho,949.4474285
2022-09-05,Mohokare River,24915,21.59104917,Lesotho,1153.950408
2022-09-06,Metolong Dam,22731,20.35532323,Lesotho,1116.710344
2022-09-07,Mohokare River,21796,21.13683874,Lesotho,1031.185423
2022-09-08,Mohokare River,26353,22.90582335,Lesotho,1150.493462
2022-09-09,Metolong Dam,21333,21.46731578,Lesotho,993.743243
2022-09-10,Mohokare River,23913,20.66598424,Lesotho,1157.118854
2022-09-11,Metolong Dam,19265,15.23924924,Lesotho,1264.169887
2022-09-12,Mohokare River,21791,23.89514721,Lesotho,911.9424881
2022-09-13,Metolong Dam,23070,20.68592079,Lesotho,1115.251298
2022-09-14,Mohokare River,25691,21.43766877,Lesotho,1198.40456
2022-09-15,Mohokare River,22436,23.58880057,Lesotho,951.1293265
2022-09-16,Metolong Dam,20733,20.41780831,Lesotho,1015.437097
2022-09-17,Metolong Dam,22802,20.48090185,Lesotho,1113.32988
2022-09-18,Metolong Dam,20224,21.48154847,Lesotho,941.4591332
2022-09-19,Metolong Dam,27445,23.71932864,Lesotho,1157.073221
2022-09-20,Metolong Dam,21585,23.55571227,Lesotho,916.3382434
2022-09-21,Metolong Dam,20572,12.43717587,Lesotho,1654.073257
2022-09-22,Metolong Dam,21623,23.31292229,Lesotho,927.5113487
2022-09-23,Metolong Dam,23599,23.50241838,Lesotho,1004.109433
2022-09-24,Metolong Dam,25352,22.31779155,Lesotho,1135.954691
2022-09-25,Mohokare River,25892,22.5732726,Lesotho,1147.020216
2022-09-26,Metolong Dam,22540,23.7630699,Lesotho,948.5306442
2022-09-27,Mohokare River,20763,22.09257385,Lesotho,939.8180647
2022-09-28,Mohokare River,22606,17.24558778,Lesotho,1310.828038
2022-09-29,Mohokare River,25327,20.0685613,Lesotho,1262.023701
2022-09-30,Metolong Dam,21885,23.89308704,Lesotho,915.9553123
2022-10-01,Metolong Dam,21009,17.09914112,Lesotho,1228.658203
2022-10-02,Metolong Dam,21582,20.92590204,Lesotho,1031.35339
2022-10-03,Metolong Dam,19810,20.41115243,Lesotho,970.5478445
2022-10-04,Mohokare River,21142,22.29988338,Lesotho,948.0767069
2022-10-05,Metolong Dam,22739,20.33291219,Lesotho,1118.334638
2022-10-06,Metolong Dam,24183,23.75571075,Lesotho,1017.986802
2022-10-07,Metolong Dam,23432,21.82617685,Lesotho,1073.573268
2022-10-08,Metolong Dam,21133,22.13356114,Lesotho,954.7943897
2022-10-09,Mohokare River,23179,23.0943592,Lesotho,1003.664999
2022-10-10,Metolong Dam,21501,21.64650103,Lesotho,993.2783118
2022-10-11,Mohokare River,22533,21.04730554,Lesotho,1070.588345
2022-10-12,Mohokare River,19157,22.32010607,Lesotho,858.2844516
2022-10-13,Mohokare River,19566,18.96367875,Lesotho,1031.761836
2022-10-14,Mohokare River,22215,23.80577923,Lesotho,933.1767628
2022-10-15,Mohokare River,19525,18.26263762,Lesotho,1069.122676
2022-10-16,Metolong Dam,25186,20.94272031,Lesotho,1202.613587
2022-10-17,Mohokare River,21644,20.98544692,Lesotho,1031.381418
2022-10-18,Metolong Dam,21999,23.56920226,Lesotho,933.3790665
2022-10-19,Mohokare River,18060,20.22254216,Lesotho,893.0627938
2022-10-20,Mohokare River,23545,20.5447344,Lesotho,1146.035745
2022-10-21,Mohokare River,25265,20.22942114,Lesotho,1248.923527
2022-10-22,Mohokare River,22460,23.81199118,Lesotho,943.2222544
2022-10-23,Mohokare River,21665,18.96435606,Lesotho,1142.406308
2022-10-24,Mohokare River,21393,22.11146228,Lesotho,967.5072469
2022-10-25,Metolong Dam,20776,21.2341587,Lesotho,978.4235057
2022-10-26,Mohokare River,23494,21.0504943,Lesotho,1116.078305
2022-10-27,Mohokare River,22433,22.1064962,Lesotho,1014.769586
2022-10-28,Mohokare River,23591,23.31305526,Lesotho,1011.922279
2022-10-29,Metolong Dam,22008,20.42571474,Lesotho,1077.465356
2022-10-30,Metolong Dam,27491,22.74512325,Lesotho,1208.654695
2022-10-31,Metolong Dam,21494,23.74322265,Lesotho,905.2688556
2022-11-01,Metolong Dam,21524,21.38646704,Lesotho,1006.430841
2022-11-02,Mohokare River,37654,22.95016871,Lesotho,1640.685107
2022-11-03,Mohokare River,21852,20.10063092,Lesotho,1087.130055
2022-11-04,Mohokare River,22613,20.01566739,Lesotho,1129.764977
2022-11-05,Metolong Dam,25248,21.4263855,Lesotho,1178.360204
2022-11-06,Mohokare River,20855,20.97585175,Lesotho,994.2385296
2022-11-07,Mohokare River,27875,23.65920191,Lesotho,1178.188516
2022-11-08,Mohokare River,20633,21.21027376,Lesotho,972.7832954
2022-11-09,Mohokare River,20843,22.93877179,Lesotho,908.6362684
2022-11-10,Metolong Dam,22558,23.69250874,Lesotho,952.1152973
2022-11-11,Mohokare River,20849,23.24748902,Lesotho,896.8280393
2022-11-12,Mohokare River,25596,22.4747541,Lesotho,1138.877866
2022-11-13,Mohokare River,21022,23.90518559,Lesotho,879.3907881
2022-11-14,Mohokare River,18334,19.92287478,Lesotho,920.2487191
2022-11-15,Metolong Dam,23885,23.45614884,Lesotho,1018.283102
2022-11-16,Mohokare River,19887,18.80869037,Lesotho,1057.330394
2022-11-17,Metolong Dam,21608,20.42962793,Lesotho,1057.679566
2022-11-18,Mohokare River,21247,20.9946002,Lesotho,1012.022129
2022-11-19,Metolong Dam,19358,21.44824127,Lesotho,902.5448639
2022-11-20,Mohokare River,22120,23.66942688,Lesotho,934.5388932
2022-11-21,Metolong Dam,22983,22.14714803,Lesotho,1037.74084
2022-11-22,Mohokare River,25136,20.42731015,Lesotho,1230.509539
2022-11-23,Metolong Dam,21301,21.52975847,Lesotho,989.3747775
2022-11-24,Mohokare River,24068,16.53608323,Lesotho,1455.483724
2022-11-25,Metolong Dam,22021,22.58957053,Lesotho,974.8303965
2022-11-26,Mohokare River,21459,20.94921769,Lesotho,1024.334193
2022-11-27,Mohokare River,20524,23.85480523,Lesotho,860.3717281
2022-11-28,Mohokare River,26274,21.15463184,Lesotho,1241.997506
2022-11-29,Metolong Dam,28835,23.06070264,Lesotho,1250.395552
2022-11-30,Metolong Dam,22750,22.9405703,Lesotho,991.69287
2022-12-01,Metolong Dam,24472,21.59204778,Lesotho,1133.380226
2022-12-02,Mohokare River,24855,23.38520718,Lesotho,1062.851392
2022-12-03,Mohokare River,20617,20.02371194,Lesotho,1029.629274
2022-12-04,Metolong Dam,23609,21.91548079,Lesotho,1077.27502
2022-12-05,Metolong Dam,25124,22.86205813,Lesotho,1098.938681
2022-12-06,Mohokare River,25815,21.40532995,Lesotho,1206.008039
2022-12-07,Mohokare River,24523,20.14759939,Lesotho,1217.167342
2022-12-08,Mohokare River,21717,20.27211817,Lesotho,1071.274339
2022-12-09,Mohokare River,19508,21.65132173,Lesotho,901.0073491
2022-12-10,Metolong Dam,20277,20.06669295,Lesotho,1010.480404
2022-12-11,Mohokare River,20613,20.85239277,Lesotho,988.51965
2022-12-12,Metolong Dam,23336,20.21288456,Lesotho,1154.51112
2022-12-13,Mohokare River,19513,15.10333123,Lesotho,1291.966633
2022-12-14,Mohokare River,22982,22.7714131,Lesotho,1009.247863
2022-12-15,Metolong Dam,24102,21.04158005,Lesotho,1145.446299
2022-12-16,Mohokare River,23901,23.34851655,Lesotho,1023.662465
2022-12-17,Mohokare River,18445,19.75373388,Lesotho,933.747519
2022-12-18,Mohokare River,18816,19.86871467,Lesotho,947.0164686
2022-12-19,Metolong Dam,24452,22.00268924,Lesotho,1111.3187
2022-12-20,Mohokare River,23781,20.98391899,Lesotho,1133.296407
2022-12-21,Metolong Dam,20795,23.30448096,Lesotho,892.3176637
2022-12-22,Metolong Dam,21077,19.76662678,Lesotho,1066.292202
2022-12-23,Metolong Dam,22036,21.49706933,Lesotho,1025.06996
2022-12-24,Mohokare River,21007,22.26492522,Lesotho,943.5019339
2022-12-25,Metolong Dam,22716,22.74214871,Lesotho,998.8502094
2022-12-26,Mohokare River,19621,22.4599321,Lesotho,873.6001476
2022-12-27,Mohokare River,24302,20.41774752,Lesotho,1190.23903
2022-12-28,Metolong Dam,21598,22.27206953,Lesotho,969.7347602
2022-12-29,Mohokare River,21274,23.41067761,Lesotho,908.7306379
2022-12-30,Mohokare River,25088,20.38590989,Lesotho,1230.653924
2022-12-31,Metolong Dam,21884,20.56241956,Lesotho,1064.271641
2023-01-01,Metolong Dam,20305,20.26975309,Lesotho,1001.738892
2023-01-02,Mohokare River,22151,22.38386409,Lesotho,989.5967877
2023-01-03,Mohokare River,21479,23.43943268,Lesotho,916.3617691
2023-01-04,Mohokare River,24282,22.35009094,Lesotho,1086.438533
2023-01-05,Metolong Dam,23105,21.86405342,Lesotho,1056.757389
2023-01-06,Mohokare River,20998,23.82370131,Lesotho,881.3911712
2023-01-07,Metolong Dam,22891,21.0222804,Lesotho,1088.892335
2023-01-08,Mohokare River,23462,23.44987803,Lesotho,1000.516931
2023-01-09,Mohokare River,22663,10.69631753,Lesotho,2118.76657
2023-01-10,Mohokare River,25702,20.26414253,Lesotho,1268.348757
2023-01-11,Metolong Dam,22852,20.02450878,Lesotho,1141.201527
2023-01-12,Metolong Dam,21532,23.94570066,Lesotho,899.2010843
2023-01-13,Metolong Dam,22354,21.6069516,Lesotho,1034.574447
2023-01-14,Mohokare River,22223,21.07343322,Lesotho,1054.550522
2023-01-15,Metolong Dam,19437,14.99600708,Lesotho,1296.145027
2023-01-16,Metolong Dam,24143,23.15327576,Lesotho,1042.746618
2023-01-17,Mohokare River,21776,21.88271642,Lesotho,995.1232553
2023-01-18,Metolong Dam,21682,20.25605426,Lesotho,1070.396027
2023-01-19,Metolong Dam,19063,19.45981625,Lesotho,979.6084277
2023-01-20,Mohokare River,21391,22.46539922,Lesotho,952.1753782
2023-01-21,Mohokare River,23944,22.39461115,Lesotho,1069.185789
2023-01-22,Metolong Dam,20588,20.40195617,Lesotho,1009.118921
2023-01-23,Metolong Dam,20698,22.94211377,Lesotho,902.1836528
2023-01-24,Metolong Dam,23743,23.97435575,Lesotho,990.349866
2023-01-25,Mohokare River,24571,20.68042955,Lesotho,1188.128126
2023-01-26,Mohokare River,24532,22.17640663,Lesotho,1106.220697
2023-01-27,Mohokare River,24662,23.2678285,Lesotho,1059.918419
2023-01-28,Metolong Dam,22658,22.45628415,Lesotho,1008.982601
2023-01-29,Metolong Dam,23475,22.41825088,Lesotho,1047.137893
2023-01-30,Metolong Dam,21440,22.62644721,Lesotho,947.5636984
2023-01-31,Metolong Dam,20160,21.40736931,Lesotho,941.7317796
2023-02-01,Metolong Dam,23521,22.79816635,Lesotho,1031.70578
2023-02-02,Metolong Dam,23138,23.00540582,Lesotho,1005.76361
2023-02-03,Mohokare River,24550,22.73352372,Lesotho,1079.90298
2023-02-04,Mohokare River,25888,20.27945572,Lesotho,1276.56286
2023-02-05,Metolong Dam,21142,22.69472197,Lesotho,931.5822431
2023-02-06,Mohokare River,22040,23.3832307,Lesotho,942.5558122
2023-02-07,Mohokare River,22086,21.36465473,Lesotho,1033.763488
2023-02-08,Metolong Dam,19433,19.45111873,Lesotho,999.0684993
2023-02-09,Metolong Dam,20906,20.01823687,Lesotho,1044.347718
2023-02-10,Metolong Dam,18001,19.83968496,Lesotho,907.3228752
2023-02-11,Metolong Dam,21984,20.66300643,Lesotho,1063.930366
2023-02-12,Metolong Dam,18199,18.87957856,Lesotho,963.9516021
2023-02-13,Metolong Dam,23054,22.44098966,Lesotho,1027.316547
2023-02-14,Metolong Dam,21127,20.88016863,Lesotho,1011.82133
2023-02-15,Mohokare River,23320,20.21527998,Lesotho,1153.582836
2023-02-16,Metolong Dam,20058,22.09391934,Lesotho,907.8515991
2023-02-17,Metolong Dam,23807,20.08194274,Lesotho,1185.492873
2023-02-18,Metolong Dam,23649,21.94358071,Lesotho,1077.718368
2023-02-19,Mohokare River,20106,21.8096187,Lesotho,921.8868188
2023-02-20,Mohokare River,20676,21.12439724,Lesotho,978.7734896
2023-02-21,Metolong Dam,20430,21.67419351,Lesotho,942.5956261
2023-02-22,Metolong Dam,25577,20.08962383,Lesotho,1273.144794
2023-02-23,Mohokare River,22013,21.89092101,Lesotho,1005.576695
2023-02-24,Mohokare River,20869,23.79954054,Lesotho,876.8656675
2023-02-25,Mohokare River,23121,20.85933433,Lesotho,1108.424633
2023-02-26,Metolong Dam,23060,22.04813866,Lesotho,1045.893277
2023-02-27,Mohokare River,22116,23.83796454,Lesotho,927.7637763
2023-02-28,Metolong Dam,21177,21.89452299,Lesotho,967.2281971
2023-03-01,Metolong Dam,25049,23.42309292,Lesotho,1069.414705
2023-03-02,Mohokare River,23780,20.08347654,Lesotho,1184.057947
2023-03-03,Metolong Dam,23771,21.55802238,Lesotho,1102.652163
2023-03-04,Mohokare River,21996,22.97808315,Lesotho,957.2600055
2023-03-05,Metolong Dam,22347,21.38060843,Lesotho,1045.199442
2023-03-06,Metolong Dam,22550,22.45008616,Lesotho,1004.450488
2023-03-07,Mohokare River,26437,22.71195829,Lesotho,1164.012353
2023-03-08,Metolong Dam,24513,22.22993115,Lesotho,1102.702471
2023-03-09,Mohokare River,23262,20.27006004,Lesotho,1147.603902
2023-03-10,Mohokare River,22893,22.97594912,Lesotho,996.3897415
2023-03-11,Mohokare River,20380,22.26346198,Lesotho,915.4012084
2023-03-12,Metolong Dam,19155,19.20836536,Lesotho,997.2217645
2023-03-13,Mohokare River,26074,20.91197249,Lesotho,1246.845558
2023-03-14,Mohokare River,20844,23.49616928,Lesotho,887.1233328
2023-03-15,Metolong Dam,23909,21.83667964,Lesotho,1094.900891
2023-03-16,Metolong Dam,19630,19.46517233,Lesotho,1008.467825
2023-03-17,Metolong Dam,20242,20.16365229,Lesotho,1003.885591
2023-03-18,Mohokare River,20376,22.92323612,Lesotho,888.8797327
2023-03-19,Mohokare River,21714,22.22234301,Lesotho,977.1246891
2023-03-20,Mohokare River,21025,21.26625962,Lesotho,988.6552866
2023-03-21,Mohokare River,26496,23.09789989,Lesotho,1147.117276
2023-03-22,Metolong Dam,22095,22.44776169,Lesotho,984.2852177
2023-03-23,Mohokare River,26415,23.48234614,Lesotho,1124.887601
2023-03-24,Mohokare River,20711,23.13721352,Lesotho,895.1380416
2023-03-25,Mohokare River,20827,21.52331436,Lesotho,967.6483673
2023-03-26,Metolong Dam,20425,23.95731985,Lesotho,852.5578041
2023-03-27,Mohokare River,32980,23.06487981,Lesotho,1429.879552
2023-03-28,Metolong Dam,19125,20.26775519,Lesotho,943.6170813
2023-03-29,Mohokare River,25050,22.96840597,Lesotho,1090.628581
2023-03-30,Metolong Dam,21788,21.29982188,Lesotho,1022.919352
2023-03-31,Mohokare River,25210,23.50627123,Lesotho,1072.479755
2023-04-01,Metolong Dam,24446,21.78176776,Lesotho,1122.314785
2023-04-02,Metolong Dam,21226,20.36956142,Lesotho,1042.045018
2023-04-03,Mohokare River,23202,22.69366647,Lesotho,1022.399797
2023-04-04,Metolong Dam,32508,22.71285207,Lesotho,1431.260148
2023-04-05,Metolong Dam,22961,22.8623555,Lesotho,1004.314713
2023-04-06,Metolong Dam,21986,23.44303947,Lesotho,937.8476722
2023-04-07,Metolong Dam,25350,22.61906925,Lesotho,1120.73577
2023-04-08,Mohokare River,20813,20.46978414,Lesotho,1016.766951
2023-04-09,Metolong Dam,22303,21.80250873,Lesotho,1022.955673
2023-04-10,Metolong Dam,20563,20.1820101,Lesotho,1018.877699
2023-04-11,Metolong Dam,21285,21.82624696,Lesotho,975.2020145
2023-04-12,Mohokare River,23194,22.68746993,Lesotho,1022.326424
2023-04-13,Metolong Dam,21627,20.93213987,Lesotho,1033.195848
2023-04-14,Metolong Dam,25159,20.43279006,Lesotho,1231.305168
2023-04-15,Mohokare River,25648,20.8484664,Lesotho,1230.210391
2023-04-16,Mohokare River,24640,21.01565175,Lesotho,1172.459474
2023-04-17,Metolong Dam,24950,22.53232859,Lesotho,1107.297894
2023-04-18,Mohokare River,21760,20.37438348,Lesotho,1068.007777
2023-04-19,Metolong Dam,22072,21.85939605,Lesotho,1009.725975
2023-04-20,Metolong Dam,20884,22.93629764,Lesotho,910.5218432
2023-04-21,Metolong Dam,23955,22.89110001,Lesotho,1046.476578
2023-04-22,Metolong Dam,21995,21.96275954,Lesotho,1001.467961
2023-04-23,Metolong Dam,20129,22.64700277,Lesotho,888.8151868
2023-04-24,Mohokare River,25887,21.74533264,Lesotho,1190.462359
2023-04-25,Metolong Dam,19681,21.77605902,Lesotho,903.7907172
2023-04-26,Mohokare River,22688,21.00890499,Lesotho,1079.923014
2023-04-27,Mohokare River,21044,22.3243093,Lesotho,942.6495447
2023-04-28,Metolong Dam,21267,10.67015937,Lesotho,1993.128618
2023-04-29,Mohokare River,24981,22.09496768,Lesotho,1130.619441
2023-04-30,Metolong Dam,20590,21.20266757,Lesotho,971.1042221
2023-05-01,Mohokare River,24773,21.3268677,Lesotho,1161.586425
2023-05-02,Mohokare River,21141,22.86658786,Lesotho,924.5367141
2023-05-03,Metolong Dam,21440,21.72456391,Lesotho,986.9012832
2023-05-04,Mohokare River,19501,15.225794,Lesotho,1280.787064
2023-05-05,Metolong Dam,19885,19.49241347,Lesotho,1020.140478
2023-05-06,Metolong Dam,21868,22.75777617,Lesotho,960.9023237
2023-05-07,Mohokare River,21166,20.10372208,Lesotho,1052.839863
2023-05-08,Metolong Dam,23006,22.21084894,Lesotho,1035.80012
2023-05-09,Mohokare River,21769,22.85181659,Lesotho,952.6157323
2023-05-10,Mohokare River,20296,20.8545369,Lesotho,973.2174872
2023-05-11,Metolong Dam,23171,22.9713029,Lesotho,1008.693329
2023-05-12,Mohokare River,25494,21.22847864,Lesotho,1200.933917
2023-05-13,Mohokare River,22373,22.45170378,Lesotho,996.4945297
2023-05-14,Metolong Dam,23277,22.94073961,Lesotho,1014.657783
2023-05-15,Metolong Dam,22142,21.85662771,Lesotho,1013.056556
2023-05-16,Metolong Dam,21220,20.67603096,Lesotho,1026.309162
2023-05-17,Mohokare River,21102,21.04787098,Lesotho,1002.57171
2023-05-18,Metolong Dam,19278,19.12775477,Lesotho,1007.854828
2023-05-19,Metolong Dam,23664,20.34236108,Lesotho,1163.286794
2023-05-20,Metolong Dam,23738,20.09021287,Lesotho,1181.570358
2023-05-21,Mohokare River,21463,23.54903682,Lesotho,911.417319
2023-05-22,Mohokare River,24549,21.8131467,Lesotho,1125.422221
2023-05-23,Metolong Dam,23277,20.70060252,Lesotho,1124.460024
2023-05-24,Mohokare River,24266,21.70362723,Lesotho,1118.06196
2023-05-25,Metolong Dam,20723,21.60459407,Lesotho,959.1941388
2023-05-26,Mohokare River,20436,23.38593631,Lesotho,873.8585332
2023-05-27,Metolong Dam,38021,21.41646846,Lesotho,1775.316041
2023-05-28,Metolong Dam,22579,15.96178966,Lesotho,1414.56569
2023-05-29,Mohokare River,22644,21.21230306,Lesotho,1067.493706
2023-05-30,Metolong Dam,20982,23.84830793,Lesotho,879.8108471
2023-05-31,Metolong Dam,24164,22.02485008,Lesotho,1097.124381
2023-06-01,Metolong Dam,20240,21.96166936,Lesotho,921.6057154
2023-06-02,Metolong Dam,23912,21.65641609,Lesotho,1104.153148
2023-06-03,Mohokare River,22197,21.18757605,Lesotho,1047.642257
2023-06-04,Metolong Dam,25507,23.10445036,Lesotho,1103.986444
2023-06-05,Mohokare River,25390,20.23765009,Lesotho,1254.592301
2023-06-06,Metolong Dam,23131,22.22467863,Lesotho,1040.779954
2023-06-07,Metolong Dam,24737,21.28644628,Lesotho,1162.100976
2023-06-08,Metolong Dam,19998,17.70894711,Lesotho,1129.259683
2023-06-09,Metolong Dam,22363,22.37777559,Lesotho,999.3397202
2023-06-10,Metolong Dam,22074,20.6819523,Lesotho,1067.307365
2023-06-11,Metolong Dam,23333,23.9653293,Lesotho,973.6148294
2023-06-12,Metolong Dam,23458,21.87196068,Lesotho,1072.51473
2023-06-13,Mohokare River,21462,21.57183388,Lesotho,994.9084588
2023-06-14,Metolong Dam,20445,22.98600134,Lesotho,889.4543985
2023-06-15,Mohokare River,19260,21.68232133,Lesotho,888.2812735
2023-06-16,Metolong Dam,19798,21.36308181,Lesotho,926.7389496
2023-06-17,Mohokare River,22417,22.10188467,Lesotho,1014.257396
2023-06-18,Mohokare River,17144,20.84318017,Lesotho,822.5232359
2023-06-19,Mohokare River,24687,23.31723158,Lesotho,1058.744899
2023-06-20,Mohokare River,22354,21.08582804,Lesotho,1060.143332
2023-06-21,Metolong Dam,22439,21.306492,Lesotho,1053.153189
2023-06-22,Metolong Dam,25185,21.27941606,Lesotho,1183.538116
2023-06-23,Mohokare River,20781,23.27279094,Lesotho,892.9311509
2023-06-24,Metolong Dam,19573,17.92489373,Lesotho,1091.945107
2023-06-25,Mohokare River,22006,20.32838821,Lesotho,1082.525568
2023-06-26,Mohokare River,22081,21.8630709,Lesotho,1009.967909
2023-06-27,Mohokare River,24929,20.41177103,Lesotho,1221.305097
2023-06-28,Mohokare River,25420,22.42989759,Lesotho,1133.308786
2023-06-29,Mohokare River,23412,20.739022,Lesotho,1128.886406
2023-06-30,Mohokare River,21712,20.01742642,Lesotho,1084.654917
2023-07-01,Metolong Dam,23167,23.7133585,Lesotho,976.9598854
2023-07-02,Metolong Dam,22808,22.06769435,Lesotho,1033.547032
2023-07-03,Metolong Dam,22203,22.2579796,Lesotho,997.5298928
2023-07-04,Metolong Dam,17175,22.15307089,Lesotho,775.2875474
2023-07-05,Metolong Dam,23548,23.43297713,Lesotho,1004.90859
2023-07-06,Mohokare River,19377,22.27756603,Lesotho,869.7987911
2023-07-07,Mohokare River,21702,21.97789593,Lesotho,987.4466631
2023-07-08,Metolong Dam,26167,23.48206283,Lesotho,1114.339919
2023-07-09,Mohokare River,23511,20.42387017,Lesotho,1151.153029
2023-07-10,Metolong Dam,20901,22.28644325,Lesotho,937.834708
2023-07-11,Mohokare River,27758,22.43053566,Lesotho,1237.509457
2023-07-12,Metolong Dam,20759,20.72985319,Lesotho,1001.406031
2023-07-13,Mohokare River,26196,21.1834628,Lesotho,1236.625015
2023-07-14,Metolong Dam,21824,21.05980529,Lesotho,1036.286884
2023-07-15,Metolong Dam,23504,23.54942991,Lesotho,998.0708699
2023-07-16,Metolong Dam,21608,23.86101013,Lesotho,905.5777557
2023-07-17,Metolong Dam,17232,18.18689678,Lesotho,947.4953427
2023-07-18,Mohokare River,22066,21.17789018,Lesotho,1041.935708
2023-07-19,Mohokare River,23887,20.87738334,Lesotho,1144.156794
2023-07-20,Metolong Dam,23485,22.95394888,Lesotho,1023.135502
2023-07-21,Metolong Dam,24769,20.08532561,Lesotho,1233.18887
2023-07-22,Metolong Dam,22971,20.62535829,Lesotho,1113.726107
2023-07-23,Mohokare River,23168,21.63113464,Lesotho,1071.048763
2023-07-24,Mohokare River,21112,23.28653976,Lesotho,906.6181675
2023-07-25,Mohokare River,21981,23.94835285,Lesotho,917.8501812
2023-07-26,Metolong Dam,22962,22.72473786,Lesotho,1010.440699
2023-07-27,Metolong Dam,22679,21.24305023,Lesotho,1067.596214
2023-07-28,Metolong Dam,24956,21.4384874,Lesotho,1164.074663
2023-07-29,Mohokare River,26096,20.5036642,Lesotho,1272.748117
2023-07-30,Mohokare River,23777,16.9872962,Lesotho,1399.693025
2023-07-31,Metolong Dam,23819,20.02674323,Lesotho,1189.359634
2023-08-01,Mohokare River,23136,20.23628871,Lesotho,1143.292643
2023-08-02,Metolong Dam,23716,22.40878607,Lesotho,1058.334884
2023-08-03,Mohokare River,21647,23.60142448,Lesotho,917.1904017
2023-08-04,Metolong Dam,20902,21.51764402,Lesotho,971.3888741
2023-08-05,Mohokare River,19515,21.18550065,Lesotho,921.1488708
2023-08-06,Mohokare River,23933,20.01801748,Lesotho,1195.572939
2023-08-07,Mohokare River,26164,23.60415066,Lesotho,1108.449119
2023-08-08,Mohokare River,24843,18.49665632,Lesotho,1343.107617
2023-08-09,Metolong Dam,22737,21.54901321,Lesotho,1055.129522
2023-08-10,Metolong Dam,21971,21.23714764,Lesotho,1034.555128
2023-08-11,Mohokare River,20642,23.8887993,Lesotho,864.0869613
2023-08-12,Metolong Dam,25505,18.0398809,Lesotho,1413.811995
2023-08-13,Mohokare River,19954,21.46795545,Lesotho,929.478359
2023-08-14,Metolong Dam,22308,21.46545703,Lesotho,1039.251108
2023-08-15,Metolong Dam,23508,21.98955757,Lesotho,1069.052887
2023-08-16,Mohokare River,21502,21.93185537,Lesotho,980.4004102
2023-08-17,Mohokare River,20986,23.86281806,Lesotho,879.4434901
2023-08-18,Mohokare River,23949,21.43913527,Lesotho,1117.069308
2023-08-19,Metolong Dam,21397,21.19650226,Lesotho,1009.459001
2023-08-20,Mohokare River,20734,22.51253001,Lesotho,920.998217
2023-08-21,Metolong Dam,21833,23.66332874,Lesotho,922.6512567
2023-08-22,Metolong Dam,20388,22.23508316,Lesotho,916.9293343
2023-08-23,Metolong Dam,21988,22.61291293,Lesotho,972.3647752
2023-08-24,Mohokare River,21189,20.05469463,Lesotho,1056.560591
2023-08-25,Metolong Dam,23228,22.17916131,Lesotho,1047.289376
2023-08-26,Metolong Dam,22855,20.14784221,Lesotho,1134.364651
2023-08-27,Metolong Dam,22542,20.22468924,Lesotho,1114.578312
2023-08-28,Mohokare River,24781,21.48985399,Lesotho,1153.148831
2023-08-29,Metolong Dam,20962,22.10484891,Lesotho,948.2987235
2023-08-30,Mohokare River,17918,20.30172756,Lesotho,882.5849893
2023-08-31,Mohokare River,24040,21.11675282,Lesotho,1138.432609
2023-09-01,Metolong Dam,21817,20.68552288,Lesotho,1054.698986
2023-09-02,Mohokare River,22055,10.26394954,Lesotho,2148.782972
2023-09-03,Mohokare River,22015,20.29386757,Lesotho,1084.810469
2023-09-04,Metolong Dam,23234,21.54200318,Lesotho,1078.54408
2023-09-05,Mohokare River,23035,23.16625762,Lesotho,994.3341032
2023-09-06,Mohokare River,20606,22.76529407,Lesotho,905.1497395
2023-09-07,Metolong Dam,22732,21.7045119,Lesotho,1047.339839
2023-09-08,Mohokare River,22133,22.53555678,Lesotho,982.1368168
2023-09-09,Mohokare River,20262,21.85087248,Lesotho,927.2856276
2023-09-10,Mohokare River,20930,22.41364884,Lesotho,933.8060101
2023-09-11,Mohokare River,21803,23.87985799,Lesotho,913.0288802
2023-09-12,Mohokare River,20607,22.02452876,Lesotho,935.6386337
2023-09-13,Metolong Dam,20641,23.52992223,Lesotho,877.2234689
2023-09-14,Metolong Dam,24222,23.3335447,Lesotho,1038.076311
2023-09-15,Metolong Dam,23021,20.77128582,Lesotho,1108.308855
2023-09-16,Metolong Dam,22283,22.55282307,Lesotho,988.0359515
2023-09-17,Metolong Dam,22563,20.41847804,Lesotho,1105.028492
2023-09-18,Mohokare River,25220,23.51168257,Lesotho,1072.658238
2023-09-19,Mohokare River,20033,22.97411658,Lesotho,871.9812984
2023-09-20,Metolong Dam,20220,22.94123366,Lesotho,881.3824181
